xs_id,distance_along_centerline_m,num_valid_points,elevation_range_m,max_slope_deg,distortion_risk
XS_0227,5675.0,100,32.25,82.03365159803448,low
XS_0228,5700.0,100,24.486754712337188,81.4693672859705,low
XS_0229,5725.0,100,28.39539423135261,81.56605690594388,low
XS_0230,5750.0,100,28.445000000000164,81.92879480022224,low
XS_0231,5775.0,100,25.5,82.0081488676014,low
XS_0232,5800.0,100,23.144000000000005,82.41417349669223,low
XS_0233,5825.0,100,35.847787719575535,82.73470255630701,low
XS_0234,5850.0,100,27.246276079025733,77.78672345350358,low
XS_0235,5875.0,100,26.643421505163587,77.78672345350348,low
XS_0236,5900.0,100,28.639999999999873,81.78888973036428,low
XS_0237,5925.0,100,29.450000000000045,82.21676679141596,low
XS_0238,5950.0,100,23.25,82.57417897984618,low
XS_0239,5975.0,100,24.600000000000023,82.977508441289,low
XS_0240,6000.0,100,30.561742805621407,84.28773761784501,low
XS_0241,6025.0,100,58.39999999999998,85.24109532457776,low
XS_0242,6050.0,100,67.7025488602294,85.41658573229756,low
XS_0243,6075.0,100,61.200026829630815,85.4165857322673,low
XS_0244,6100.0,100,58.799999999999955,85.41658573229756,low
XS_0245,6125.0,100,25.777999999999906,78.86796373277271,low
XS_0246,6150.0,100,28.43200000000013,79.53875624149237,low
XS_0247,6175.0,100,32.659999999999854,79.18310821938447,low
XS_0248,6200.0,100,32.299999999999955,78.93800632237588,low
XS_0249,6225.0,100,35.95999999999992,78.54908146625426,low
XS_0250,6250.0,100,35.60000000000002,78.27445776206223,low
XS_0251,6275.0,100,35.24000000000001,77.98653616151185,low
XS_0252,6300.0,100,35.000000000000114,77.78672345353347,low
XS_0253,6325.0,100,23.382445094254194,77.78672345353326,low
XS_0254,6350.0,100,26.899999999999977,79.34063194780036,low
XS_0255,6375.0,100,25.90000000000009,79.34063194781629,low
XS_0256,6400.0,100,26.666000000000054,79.3406319478003,low
XS_0257,6425.0,100,26.964000000000055,79.34063194781629,low
XS_0258,6450.0,100,43.14200000000005,85.33048512377471,low
XS_0259,6475.0,100,29.508485061697,79.34063194786914,low
XS_0260,6500.0,100,27.05600000000004,79.3406319478919,low
XS_0261,6525.0,100,26.76800000000003,79.3406319478918,low
XS_0262,6550.0,100,39.89999999999998,85.33048512381552,low
XS_0263,6575.0,100,46.50975399560559,85.33048512381555,low
XS_0264,6600.0,100,51.594438850273946,86.46805879131006,low
XS_0265,6625.0,100,41.993000000000166,85.79706949164327,low
XS_0266,6650.0,100,36.25800000000004,85.1162305495061,low
XS_0267,6675.0,100,9.028999999999996,69.71825088289529,low
XS_0268,6700.0,100,8.713999999999942,68.86757349848637,low
XS_0269,6725.0,100,55.46499999999992,86.82334002446967,low
XS_0270,6750.0,100,57.03710723942959,86.94494793045642,low
XS_0271,6775.0,100,59.65084144481705,87.07394154265528,low
XS_0272,6800.0,100,83.43349880143387,86.81740699777686,low
XS_0273,6825.0,100,76.78732209222267,84.73753574620775,low
XS_0274,6850.0,100,73.99574313537926,84.73753574620775,low
XS_0275,6875.0,100,54.124999999999886,84.75038784686683,low
XS_0276,6900.0,100,45.518762332088045,84.98111347164377,low
XS_0277,6925.0,100,47.82400000000007,85.28263503469601,low
XS_0278,6950.0,100,50.33299999999997,86.51109739684212,low
XS_0279,6975.0,100,48.20499999999993,86.35736160742127,low
XS_0280,7000.0,100,67.5662815749613,87.41806498981317,low
XS_0281,7025.0,100,68.62477103343417,87.41806498981317,low
XS_0282,7050.0,100,67.20000000000016,87.41806498981317,low
XS_0283,7075.0,100,67.20000000000016,86.9025999100882,low
XS_0284,7100.0,100,30.802999999999997,84.25114496022145,low
XS_0285,7125.0,100,33.66918240381506,84.25114496022145,low
XS_0286,7150.0,100,30.800000000000068,84.25114496022145,low
XS_0287,7175.0,100,30.908999999999992,82.54850917814053,low
XS_0288,7200.0,100,28.692999999999984,82.7418218734858,low
XS_0289,7225.0,100,34.03897485894072,83.04407748511161,low
XS_0290,7250.0,100,33.138999999999896,83.18648506103689,low
XS_0291,7275.0,100,39.75599999999997,81.61000609798106,low
XS_0292,7300.0,100,40.377000000000066,81.49949145022921,low
XS_0293,7325.0,100,40.92341410516758,85.69746042036027,low
XS_0294,7350.0,100,41.17964149315503,85.56606127747096,low
XS_0295,7375.0,100,47.941000000000145,85.4581030202443,low
XS_0296,7400.0,100,47.083000000000084,85.35181484870274,low
XS_0297,7425.0,100,45.246000000000095,85.08464576507706,low
XS_0298,7450.0,100,44.220000000000255,84.96696230480016,low
XS_0299,7475.0,100,41.180000000000064,84.84809890395344,low
XS_0300,7500.0,100,33.32800000000009,84.65153952835331,low
XS_0301,7525.0,100,40.13154849955072,85.45672130662084,low
XS_0302,7550.0,100,43.28477898291817,83.40403416454689,low
XS_0303,7575.0,100,38.69999999999993,82.1220067778645,low
XS_0304,7600.0,100,26.767999999999915,73.90184481276276,low
XS_0305,7625.0,100,27.431999999999903,73.90184481276304,low
XS_0306,7650.0,100,19.93816781492592,74.72360191841393,low
XS_0307,7675.0,100,27.92700000000002,83.68604871682699,low
XS_0308,7700.0,100,30.095000000000027,83.94655916657752,low
XS_0309,7725.0,100,35.25696788088749,84.2465858086429,low
XS_0310,7750.0,100,35.225565546882535,84.51918979165542,low
XS_0311,7775.0,100,31.505826077571896,84.11521700644882,low
XS_0312,7800.0,100,51.799999999999955,84.11521700645831,low
XS_0313,7825.0,100,51.799999999999955,86.6062528836481,low
XS_0314,7850.0,100,31.793999999999983,84.55555502568744,low
XS_0315,7875.0,100,33.64271499549466,84.85308181714103,low
XS_0316,7900.0,100,34.261999999999944,84.09527409101564,low
XS_0317,7925.0,100,28.9670000000001,82.97043594144314,low
XS_0318,7950.0,100,32.22000000000003,83.32672693361427,low
XS_0319,7975.0,100,32.000585028676255,83.32672693361427,low
XS_0320,8000.0,100,31.920000000000073,83.3267269336229,low
XS_0321,8025.0,100,55.42000000000007,85.8732562319378,low
XS_0322,8050.0,100,31.92999999999995,82.52650271205907,low
XS_0323,8075.0,100,5.866000000000099,62.67968319200085,low
XS_0324,8100.0,100,5.614000000000146,61.64088687159296,low
XS_0325,8125.0,100,5.299000000000092,60.23635019400468,low
XS_0326,8150.0,100,13.326000000000022,76.47716912656382,low
XS_0327,8175.0,100,9.317000000000121,71.9831686756124,low
XS_0328,8200.0,100,11.72400000000016,74.93226415669271,low
XS_0329,8225.0,100,30.100000000000023,82.05032266610519,low
XS_0330,8250.0,100,31.507814628348115,80.85829578843736,low
XS_0331,8275.0,100,33.19894079673816,82.84182807441644,low
XS_0332,8300.0,100,30.100000000000023,81.27476091087424,low
XS_0333,8325.0,100,30.100000000000023,81.32032129280182,low
XS_0334,8350.0,100,26.309999999999945,80.98489992141474,low
XS_0335,8375.0,100,23.057999999999993,74.86037565658133,low
XS_0336,8400.0,100,21.34355378898408,66.59219265070979,low
XS_0337,8425.0,100,16.399999999999977,69.45605071914007,low
XS_0338,8450.0,100,16.399999999999977,78.2666438051473,low
XS_0339,8475.0,100,13.840000000000146,77.64983893376147,low
XS_0340,8500.0,100,13.120000000000118,76.99455897105683,low
XS_0341,8525.0,100,13.150000000000091,76.29914873125755,low
XS_0342,8550.0,100,14.17599999999993,77.55045148550421,low
XS_0343,8575.0,100,17.163014487618852,79.20364059213344,low
XS_0344,8600.0,100,10.985000000000014,61.58104784779432,low
XS_0345,8625.0,100,14.0,61.51237638966689,low
XS_0346,8650.0,100,14.0,59.49301573146368,low
XS_0347,8675.0,100,24.9849999999999,82.74393387634926,low
XS_0348,8700.0,100,11.82000000000005,61.5810478477066,low
XS_0349,8725.0,100,13.294091155878505,63.81394016154365,low
XS_0350,8750.0,100,11.576881394657676,73.63277285751492,low
XS_0351,8775.0,100,9.180000000000064,67.03186548185136,low
XS_0352,8800.0,100,9.490000000000009,67.70369581705012,low
XS_0353,8825.0,100,13.37299999999982,68.18356522414429,low
XS_0354,8850.0,100,14.098999999999933,68.65168114932176,low
XS_0355,8875.0,100,13.242000000000075,64.82150297885866,low
XS_0356,8900.0,100,10.170000000000073,65.3054420430994,low
XS_0357,8925.0,100,10.055999999999926,65.77223324085467,low
XS_0358,8950.0,100,10.096940083964,69.82277283477634,low
XS_0359,8975.0,100,12.919999999999959,69.30126552661312,low
